path,hasLower,hasNums,hasBrackets,base_size
fonts/Reeperbahn.ttf,True,True,False,28
fonts/Reflee.otf,True,True,True,32
fonts/Reforma1918-Blanca.otf,True,True,True,24
fonts/Reforma1918-Blanca.ttf,True,True,True,25
fonts/Reforma1918-BlancaItalica.otf,True,True,True,25
fonts/Reforma1918-BlancaItalica.ttf,True,True,True,25
fonts/Reforma1918-Gris.otf,True,True,True,25
fonts/Reforma1918-Gris.ttf,True,True,True,24
fonts/Reforma1918-GrisItalica.otf,True,True,True,25
fonts/Reforma1918-GrisItalica.ttf,True,True,True,24
fonts/Reforma1918-Negra.otf,True,True,True,23
fonts/Reforma1918-Negra.ttf,True,True,True,24
fonts/Reforma1918-NegraItalica.otf,True,True,True,25
fonts/Reforma1918-NegraItalica.ttf,True,True,True,24
fonts/Reforma1969-Blanca.otf,True,True,True,25
fonts/Reforma1969-Blanca.ttf,True,True,True,25
fonts/Reforma1969-BlancaItalica.otf,True,True,True,24
fonts/Reforma1969-BlancaItalica.ttf,True,True,True,24
fonts/Reforma1969-Gris.otf,True,True,True,25
fonts/Reforma1969-Gris.ttf,True,True,True,25
fonts/Reforma1969-GrisItalica.otf,True,True,True,24
fonts/Reforma1969-GrisItalica.ttf,True,True,True,25
fonts/Reforma1969-Negra.otf,True,True,True,25
fonts/Reforma1969-Negra.ttf,True,True,True,24
fonts/Reforma1969-NegraItalica.otf,True,True,True,25
fonts/Reforma1969-NegraItalica.ttf,True,True,True,24
fonts/Reforma2018-Blanca.otf,True,True,True,25
fonts/Reforma2018-Blanca.ttf,True,True,True,25
fonts/Reforma2018-BlancaItalica.otf,True,True,True,25
fonts/Reforma2018-BlancaItalica.ttf,True,True,True,25
fonts/Reforma2018-Gris.otf,True,True,True,25
fonts/Reforma2018-Gris.ttf,True,True,True,25
fonts/Reforma2018-GrisItalica.otf,True,True,True,25
fonts/Reforma2018-GrisItalica.ttf,True,True,True,24
fonts/Reforma2018-Negra.otf,True,True,True,25
fonts/Reforma2018-Negra.ttf,True,True,True,25
fonts/Reforma2018-NegraItalica.otf,True,True,True,25
fonts/Reforma2018-NegraItalica.ttf,True,True,True,25
fonts/Regensburg-Italic.ttf,False,True,False,29
fonts/Regensburg.ttf,False,True,False,30
fonts/RegensburgGrunged-Italic.ttf,False,True,False,26
fonts/RegensburgGrunged.ttf,False,True,False,29
fonts/Regent UNZ.ttf,True,True,True,25
fonts/Reglo-Bold.otf,True,True,False,25
fonts/Reguloza-Regular.otf,True,True,False,30
fonts/Reguloza-Regular.ttf,True,True,False,31
fonts/ReliefGrotesk-Bold.ttf,False,True,False,28
fonts/ReliefGrotesk-Italic.ttf,False,True,False,32
fonts/ReliefGrotesk.ttf,False,True,False,29
fonts/ReliefGroteskExtended.ttf,False,True,False,30
fonts/ReliefGroteskWide.ttf,False,True,False,29
fonts/Remained Black.ttf,False,True,False,32
fonts/Remained.ttf,False,True,False,31
fonts/Remarcle.ttf,True,True,False,22
fonts/RemarcleLeft.ttf,True,True,False,27
fonts/RemarcleRight.ttf,True,True,False,25
fonts/Remix Regular.ttf,False,True,False,23
fonts/Remix-Regular.otf,False,True,False,24
fonts/Remnant-Regular.ttf,False,True,False,22
fonts/Requiem.ttf,True,True,False,27
fonts/Resagokr.otf,True,True,True,30
fonts/ResagokrBold.otf,True,True,True,30
fonts/ResagokrLight.otf,True,True,True,30
fonts/ResamitzBold_0047.otf,True,True,True,26
fonts/Resamitz_0047.otf,True,True,True,27
fonts/Reswysokr.otf,True,True,True,26
fonts/RetroBound.ttf,True,True,True,33
fonts/RetroBoundUC.ttf,True,True,True,33
fonts/RetroElite.ttf,False,False,False,28
fonts/Retron2000.ttf,True,True,True,25
fonts/Revalia-Regular.ttf,True,True,True,26
fonts/Revolusi Timur Tengah.ttf,False,True,False,31
fonts/Reyes.ttf,True,True,False,28
fonts/ReynoldArtDeco.ttf,False,True,True,28
fonts/ReynoldContour.ttf,False,True,True,27
fonts/ReynoldsCaps.ttf,False,False,False,26
fonts/Rhanoll.otf,True,True,False,37
fonts/Rhanoll.ttf,True,True,False,37
fonts/Rhino Forte.otf,False,True,False,28
fonts/Rhino Luz.otf,False,True,False,25
fonts/Rhino Pata.otf,False,True,False,27
fonts/Rhino Ponta.otf,False,True,False,26
fonts/Rhino Raja.otf,False,True,False,32
fonts/RhubarbPie.ttf,True,True,False,28
fonts/RhumbaScriptNF.otf,True,True,True,26
fonts/RhumbaScriptNF.ttf,True,True,True,26
fonts/Rhyder.otf,True,True,True,25
fonts/RialtoNF.otf,False,True,True,31
fonts/RialtoNF.ttf,False,True,True,32
fonts/Ribeye-Regular.ttf,True,True,True,24
fonts/RibeyeMarrow-Regular.ttf,True,True,True,24
fonts/RicksAmericanNF.otf,True,True,True,22
fonts/RicksAmericanNF.ttf,True,True,True,23
fonts/RifficFree-Bold.ttf,True,True,True,25
fonts/Righteous-Regular.ttf,True,True,True,25
fonts/Righter.ttf,True,True,True,30
fonts/RingMatrix.ttf,True,True,True,26
fonts/RingMatrix3D.ttf,True,True,True,24
fonts/RingMatrixTwo.ttf,True,True,True,25
fonts/Ringlet Black.ttf,True,True,True,27
fonts/Ringlet.ttf,True,True,True,27
fonts/RioGrande-Regular.ttf,False,True,True,28
fonts/RiotSquadNF.otf,True,True,True,25
fonts/RiotSquadNF.ttf,True,True,True,26
fonts/Ripley's Claws.ttf,False,False,False,32
fonts/RisaltypS01_024.otf,True,True,True,28
fonts/RisaltypS01_024.ttf,True,True,True,28
fonts/Risaltyp_024.otf,True,True,True,28
fonts/Risaltyp_024.ttf,True,True,True,28
fonts/Rise of Kingdom.ttf,True,True,False,33
fonts/RiseStarHandLight.otf,True,True,True,28
fonts/RiseStarHandLight.ttf,True,True,True,27
fonts/RiseStarHandRegular.otf,True,True,False,28
fonts/RiseStarHandRegular.ttf,True,True,False,29
fonts/RiseStarHandSemiBold.otf,True,True,False,27
fonts/RiseStarHandSemiBold.ttf,True,True,False,26
fonts/Risque-Regular.ttf,True,True,True,26
fonts/Ritaglio.ttf,True,True,True,21
fonts/Ritalin.ttf,True,True,True,22
fonts/RitzyNormal.ttf,True,True,True,30
fonts/RitzyRemixNF.otf,False,True,True,25
fonts/RitzyRemixNF.ttf,False,True,True,31
fonts/RivannaNF.otf,False,True,True,29
fonts/RivannaNF.ttf,False,True,True,27
fonts/RobGraves.ttf,True,True,True,29
fonts/Robert.ttf,True,True,False,28
fonts/Roboto-Black.ttf,True,True,True,25
fonts/Roboto-BlackItalic.ttf,True,True,True,26
fonts/Roboto-Bold.ttf,True,True,True,25
fonts/Roboto-BoldItalic.ttf,True,True,True,25
fonts/Roboto-Italic.ttf,True,True,True,25
fonts/Roboto-Light.ttf,True,True,True,25
fonts/Roboto-LightItalic.ttf,True,True,True,26
fonts/Roboto-Medium.ttf,True,True,True,26
fonts/Roboto-MediumItalic.ttf,True,True,True,26
fonts/Roboto-Regular.ttf,True,True,True,25
fonts/Roboto-Thin.ttf,True,True,True,25
fonts/Roboto-ThinItalic.ttf,True,True,True,26
fonts/RobotoCondensed-Bold.ttf,True,True,True,25
fonts/RobotoCondensed-BoldItalic.ttf,True,True,True,25
fonts/RobotoCondensed-Italic.ttf,True,True,True,25
fonts/RobotoCondensed-Light.ttf,True,True,True,25
fonts/RobotoCondensed-LightItalic.ttf,True,True,True,25
fonts/RobotoCondensed-Regular.ttf,True,True,True,26
fonts/RobotoSlab-Bold.ttf,True,True,True,25
fonts/RobotoSlab-Light.ttf,True,True,True,25
fonts/RobotoSlab-Regular.ttf,True,True,True,25
fonts/RobotoSlab-Thin.ttf,True,True,True,25
fonts/Rochester Signature Regular.otf,True,True,True,9
fonts/Rochester Signature Regular.ttf,True,True,True,9
fonts/Rochester-Regular.ttf,True,True,True,23
fonts/RockSalt.ttf,True,True,True,18
fonts/Rockets.ttf,True,True,True,24
fonts/Rockmaker.ttf,False,True,True,28
fonts/Rockmsf_.ttf,True,True,True,24
fonts/RocknRollOne-Regular.ttf,True,True,True,24
fonts/RodaBamboo.ttf,True,True,True,24
fonts/Rodina_Nesselova-Demo_version.otf,False,True,True,28
fonts/Rokkitt-Bold.ttf,True,True,True,32
fonts/Rokkitt-Regular.ttf,True,True,True,33
fonts/Roland-Contour.ttf,True,True,True,25
fonts/Roland-Shadow.ttf,True,True,True,23
fonts/Roland.ttf,True,True,True,25
fonts/RollandinEmilie.ttf,False,False,False,31
fonts/RollerCoaster.ttf,True,True,True,27
fonts/RollingNoOne-ExtraBold.ttf,True,True,True,24
fonts/Rollmops.otf,True,True,True,26
fonts/Rollmops.ttf,True,True,True,26
fonts/RomajiMincho.otf,False,True,False,31
fonts/RomanAntique-Italic.ttf,True,True,True,25
fonts/RomanAntique.ttf,True,True,True,25
fonts/RomanUncialModern.ttf,True,True,False,27
fonts/RomandeADFNo2Std-DemiBold.otf,True,True,True,26
fonts/RomandeADFNo2Std-DemiBold.ttf,True,True,True,26
fonts/RomandeADFNo2Std-DemiBoldItalic.otf,True,True,True,26
fonts/RomandeADFNo2Std-DemiBoldItalic.ttf,True,True,True,27
fonts/RomandeADFNo2Std-Italic.otf,True,True,True,26
fonts/RomandeADFNo2Std-Italic.ttf,True,True,True,27
fonts/RomandeADFNo2Std-Regular.otf,True,True,True,26
fonts/RomandeADFNo2Std-Regular.ttf,True,True,True,26
fonts/RomandeADFScriptStd-Italic.otf,True,True,True,25
fonts/RomandeADFScriptStd-Italic.ttf,True,True,True,25
fonts/RomandeADFStd-DemiBold.otf,True,True,True,25
fonts/RomandeADFStd-DemiBold.ttf,True,True,True,25
fonts/RomandeADFStd-DemiBoldItalic.otf,True,True,True,25
fonts/RomandeADFStd-DemiBoldItalic.ttf,True,True,True,25
fonts/RomandeADFStd-Italic.otf,True,True,True,25
fonts/RomandeADFStd-Italic.ttf,True,True,True,25
fonts/RomandeADFStd-Regular.otf,True,True,True,25
fonts/RomandeADFStd-Regular.ttf,True,True,True,25
fonts/RomandeADFStyleStd-DemiBold.otf,True,True,True,30
fonts/RomandeADFStyleStd-DemiBold.ttf,True,True,True,27
fonts/RomandeADFStyleStd-Regular.otf,True,True,True,25
fonts/RomandeADFStyleStd-Regular.ttf,True,True,True,26
fonts/Romanesco-Regular.ttf,True,True,True,27
fonts/Romanesque Serif.ttf,True,True,True,31
fonts/Romantik.ttf,False,False,False,31
fonts/Romantiques.ttf,False,True,False,27
fonts/Romochka.otf,True,True,True,26
fonts/RonsFont.otf,True,True,True,28
fonts/Rookworst.ttf,True,True,True,29
fonts/RopaSans-Italic.ttf,True,True,True,26
fonts/RopaSans-Regular.ttf,True,True,True,27
fonts/Rosario-Bold.otf,True,True,True,25
fonts/Rosario-Bold.ttf,True,True,True,25
fonts/Rosario-BoldItalic.otf,True,True,True,25
fonts/Rosario-BoldItalic.ttf,True,True,True,25
fonts/Rosario-Italic.otf,True,True,True,25
fonts/Rosario-Italic.ttf,True,True,True,25
fonts/Rosario-Regular.otf,True,True,True,25
fonts/Rosario-Regular.ttf,True,True,True,25
fonts/Rosarivo-Italic.ttf,True,True,True,19
fonts/Rosarivo-Regular.ttf,True,True,True,19
fonts/Roslyn-Contour.ttf,True,True,True,30
fonts/Rossana-Regular.otf,True,True,False,23
fonts/Rossano-Shadow.ttf,True,True,True,22
fonts/Rossano.ttf,True,True,True,23
fonts/Rostock Kaligraph.ttf,True,True,True,26
fonts/Rot-ProtoRoman102R.otf,True,False,False,25
fonts/RothenburgDecorative.ttf,True,True,True,20
fonts/RothmanPlain.ttf,True,True,False,27
fonts/Rotters.otf,True,True,True,22
fonts/Rotunda.ttf,True,False,False,28
fonts/Rotunda_Pommerania.ttf,True,True,True,28
fonts/RougeScript-Regular.ttf,True,True,True,24
fonts/RoundedRelief.ttf,False,True,False,29
fonts/Roundo-Bold.otf,True,True,True,27
fonts/Roundo-ExtraLight.otf,True,True,True,29
fonts/Roundo-Light.otf,True,True,True,29
fonts/Roundo-Medium.otf,True,True,True,28
fonts/Roundo-Regular.otf,True,True,True,28
fonts/Roundo-SemiBold.otf,True,True,True,28
fonts/Rounds Black.otf,False,True,True,28
fonts/Route159-Bold.otf,True,True,True,25
fonts/Route159-BoldItalic.otf,True,True,True,25
fonts/Route159-Heavy.otf,True,True,True,25
fonts/Route159-HeavyItalic.otf,True,True,True,25
fonts/Route159-Italic.otf,True,True,True,25
fonts/Route159-Light.otf,True,True,True,25
fonts/Route159-LightItalic.otf,True,True,True,25
fonts/Route159-Regular.otf,True,True,True,25
fonts/Route159-SemiBold.otf,True,True,True,25
fonts/Route159-SemiBoldItalic.otf,True,True,True,25
fonts/Route159-UltraLight.otf,True,True,True,25
fonts/Route159-UltraLightItalic.otf,True,True,True,25
fonts/RoyalFlush-Regular.ttf,True,False,False,24
fonts/RoyalInitialen.ttf,False,False,False,35
fonts/RoyaltyCriminals.ttf,True,False,False,25
fonts/Roycroft-Initials.ttf,False,False,False,30
fonts/RozhaOne-Regular.ttf,True,True,True,26
fonts/Ruda-Black.ttf,True,True,True,26
fonts/Ruda-Bold.ttf,True,True,True,28
fonts/Ruda-Regular.ttf,True,True,True,26
fonts/Rudelsberg-Initialen.ttf,True,True,False,25
fonts/Rudelsberg-Plakatschrift.ttf,True,True,True,24
fonts/Rudelsberg-Schmuck.ttf,True,True,False,25
fonts/Rudelsberg-Titel.ttf,True,True,True,30
fonts/Rudelsberg.ttf,True,True,True,29
fonts/RudelsbergAlternate.ttf,True,True,True,29
fonts/Rudelskopf Deutsch.ttf,True,True,True,31
fonts/Rudiment.ttf,True,True,True,28
fonts/Rueck Left.ttf,True,True,True,39
fonts/Rueck Licht.ttf,True,True,True,37
fonts/Rueck right.ttf,True,True,True,36
fonts/Rueck.ttf,True,True,True,35
fonts/Rueckwarzsalto.otf,False,True,True,28
fonts/RugeBoogie-Regular.ttf,True,True,True,23
fonts/Ruluko-Regular.ttf,True,True,True,25
fonts/RumRaisin-Regular.ttf,True,True,True,23
fonts/Rumburak.ttf,True,True,True,26
fonts/Rundkursiv.ttf,True,True,True,25
fonts/Runes.ttf,True,True,True,25
fonts/Runic_Sans_Inline.otf,False,True,False,23
fonts/Runic_Sans_Plain.otf,False,True,False,30
fonts/RunyTunesRevisitedNF.otf,False,True,True,26
fonts/RunyTunesRevisitedNF.ttf,False,True,True,29
fonts/Ruohomatto.ttf,True,True,True,30
fonts/Rusch-GoticoAntiqua100G.otf,True,False,False,25
fonts/Rusch-R-Bizarre-ProtoRoman103R.otf,True,False,False,25
fonts/RuslanDisplay.ttf,False,True,True,28
fonts/Russian Land Old.ttf,False,True,False,28
fonts/Russian Land Shadow.ttf,False,True,False,30
fonts/Russian Land.ttf,False,True,False,32
fonts/Russian Spring Grunged-Italic.ttf,False,True,False,30
fonts/Russian Spring Grunged.ttf,False,True,False,30
fonts/Russian Spring Shadow-Italic.ttf,False,True,False,28
fonts/Russian Spring Shadow.ttf,False,True,False,29
fonts/Russian Spring-Bold.ttf,False,True,False,32
fonts/Russian Spring-Italic.ttf,False,True,False,29
fonts/Russian Spring.ttf,False,True,False,33
fonts/RussianoGrunged.ttf,False,True,False,34
fonts/Russo Sans Bold.otf,False,True,True,33
fonts/RussoOne-Regular.ttf,True,True,True,28
fonts/Ruthie-Regular.ttf,True,True,True,21
fonts/RxFF__.ttf,True,True,True,34
fonts/RxFO__.ttf,True,True,True,33
fonts/RxFZ__.ttf,True,True,True,33
fonts/RxOF__.ttf,True,True,True,33
fonts/RxOO__.ttf,True,True,True,33
fonts/RxOZ__.ttf,True,True,True,33
fonts/RxZF__.ttf,True,True,True,33
fonts/RxZO__.ttf,True,True,True,33
fonts/RxZZ__.ttf,True,True,True,33
fonts/Rye-Regular.ttf,True,True,True,22
fonts/RythmusRegular.ttf,True,True,True,25
fonts/RyujinAttack.otf,True,True,True,24
fonts/RyujinAttack.ttf,True,True,True,25
fonts/S.H.A.R.E.ttf,False,False,False,29
fonts/SABRIL_.ttf,True,True,True,28
fonts/SAFFCW__.TTF,False,False,False,30
fonts/SAMARIN_.TTF,False,True,False,31
fonts/SCRATCHL.TTF,True,True,False,22
fonts/SCRIPTIN.ttf,True,True,True,11
fonts/SD Those good times of life.ttf,True,True,True,27
fonts/SD TinyPixy.ttf,True,True,True,52
fonts/SDAnotherDimension.ttf,True,True,True,35
fonts/SDReverseGeneration.ttf,True,True,True,40
fonts/SEDILLO_.ttf,True,True,True,21
fonts/SERAPHIM.TTF,False,True,False,26
fonts/SEVERINA.ttf,True,True,True,24
fonts/SF Atarian System Bold Italic.ttf,True,True,True,34
fonts/SF Atarian System Bold.ttf,True,True,True,34
fonts/SF Atarian System Extended Bold Italic.ttf,True,True,True,35
fonts/SF Atarian System Extended Bold.ttf,True,True,True,32
fonts/SF Atarian System Extended Italic.ttf,True,True,True,32
fonts/SF Atarian System Extended.ttf,True,True,True,33
fonts/SF Atarian System Italic.ttf,True,True,True,32
fonts/SF Atarian System.ttf,True,True,True,35
fonts/SFButtacup-Oblique.ttf,False,True,True,29
fonts/SFButtacup.ttf,False,True,True,29
fonts/SFButtacupLettering-Bold.ttf,False,True,True,33
fonts/SFButtacupLettering-BoldObl.ttf,False,True,True,34
fonts/SFButtacupLettering-Oblique.ttf,False,True,True,36
fonts/SFButtacupLettering.ttf,False,True,True,34
fonts/SFButtacupLetteringShaded-O.ttf,False,True,True,30
fonts/SFButtacupLetteringShaded.ttf,False,True,True,30
fonts/SFDistantGalaxy-Italic.ttf,False,True,True,33
fonts/SFDistantGalaxy.ttf,False,True,True,33
fonts/SFDistantGalaxyAltOutline-I.ttf,True,True,True,33
fonts/SFDistantGalaxyAltOutline.ttf,True,True,True,34
fonts/SFDistantGalaxyAlternate-It.ttf,True,True,True,32
fonts/SFDistantGalaxyAlternate.ttf,True,True,True,32
fonts/SFDistantGalaxyOutline-Ital.ttf,False,True,True,33
fonts/SFDistantGalaxyOutline.ttf,False,True,True,34
fonts/SFDistantGalaxySymbols-Ital.ttf,True,True,True,36
fonts/SFDistantGalaxySymbols.ttf,True,True,True,32
fonts/SFIntellivised-Bold.ttf,True,True,True,37
fonts/SFIntellivised-BoldItalic.ttf,True,True,True,38
fonts/SFIntellivised-Italic.ttf,True,True,True,37
fonts/SFIntellivised.ttf,True,True,True,39
fonts/SFIntellivisedExtended-Ital.ttf,True,True,True,40
fonts/SFIntellivisedExtended.ttf,True,True,True,37
fonts/SFIntellivisedOutline-Itali.ttf,True,True,True,34
fonts/SFIntellivisedOutline.ttf,True,True,True,34
fonts/SFTattleTales-Bold.ttf,False,True,True,34
fonts/SFTattleTales-BoldItalic.ttf,False,True,True,37
fonts/SFTattleTales-Italic.ttf,False,True,True,33
fonts/SFTattleTales.ttf,False,True,True,35
fonts/SFTattleTalesOutline-Italic.ttf,False,True,True,35
fonts/SFTattleTalesOutline.ttf,False,True,True,32
fonts/SFTattleTalesShadow-Italic.ttf,False,True,True,29
fonts/SFTattleTalesShadow.ttf,False,True,True,29
fonts/SHATTERB.TTF,True,True,False,27
fonts/SHOOVN__.TTF,True,True,True,32
fonts/SHPinscher-Regular.otf,True,True,True,27
fonts/SINDROME.ttf,True,True,True,33
fonts/SKETCHBO.TTF,True,True,False,25
fonts/SLABS THIN.otf,False,True,True,28
fonts/SLEDGE__.ttf,True,True,True,19
fonts/SNB.ttf,True,True,True,26
fonts/SNBI.ttf,True,True,True,26
fonts/SNI.ttf,True,True,True,26
fonts/SNR.ttf,True,True,True,26
fonts/SOBAD___.ttf,True,True,True,28
fonts/SOCOND__.ttf,True,True,True,27
fonts/SOEXT___.ttf,True,True,True,26
fonts/SONARR__.ttf,True,True,True,26
fonts/SONORM__.ttf,True,True,True,27
fonts/SOSHAD__.ttf,True,True,True,26
fonts/SOSUE___.ttf,True,True,True,27
fonts/SOWIDE__.ttf,True,True,True,26
fonts/SPACEARE.TTF,True,True,True,26
fonts/SPECIES_.ttf,False,True,False,22
fonts/SPOTF___.TTF,True,True,True,26
fonts/STAR5.TTF,True,True,False,32
fonts/STARBAT_.ttf,True,True,True,23
fonts/STEINBI_.ttf,True,True,True,25
fonts/STEINEMB.ttf,True,True,True,26
fonts/STEINEMI.ttf,True,True,True,26
fonts/STEINEMU.ttf,True,True,True,25
fonts/STEINEM_.ttf,True,True,True,26
fonts/STRESBST.TTF,True,True,True,26
fonts/STRESFE_.TTF,True,True,True,27
fonts/STRESFNI.TTF,True,True,True,27
fonts/STRESFNR.TTF,True,True,True,25
fonts/STRESFN_.TTF,True,True,True,27
fonts/STRESF__.TTF,True,True,True,27
fonts/STRESUWR.ttf,True,True,True,27
fonts/STROKEYB.TTF,True,True,False,20
fonts/STRSL3DI.ttf,True,True,True,30
fonts/STRSL3DR.ttf,True,True,True,30
fonts/STRSL3D_.ttf,True,True,True,30
fonts/STRSLFOI.ttf,True,True,True,32
fonts/STRSLFOR.ttf,True,True,True,31
fonts/STRSLFOW.ttf,True,True,True,31
fonts/STRSLFO_.ttf,True,True,True,32
fonts/STRSLIT_.ttf,True,True,True,27
fonts/STRSLMI_.ttf,True,True,True,26
fonts/STRSLML_.ttf,True,True,True,25
fonts/STRSLNAI.ttf,True,True,True,27
fonts/STRSLNA_.ttf,True,True,True,27
fonts/STRSLOUI.ttf,True,True,True,26
fonts/STRSLOUR.ttf,True,True,True,26
fonts/STRSLOU_.ttf,True,True,True,26
fonts/STRSLRVN.ttf,True,True,True,27
fonts/STRSLRV_.ttf,True,True,True,27
fonts/STRSLSNA.ttf,True,True,True,27
fonts/STRSLSNI.ttf,True,True,True,27
fonts/STRSLSNR.ttf,True,True,True,27
fonts/STRSLSWI.ttf,True,True,True,28
fonts/STRSLSWR.ttf,True,True,True,27
fonts/STRSLUNI.ttf,True,True,True,26
fonts/STRSLUNR.ttf,True,True,True,26
fonts/STRSLUPI.ttf,True,True,True,26
fonts/STRSLUPN.ttf,True,True,True,27
fonts/STRSLUPO.ttf,True,True,True,26
fonts/STRSLUPR.ttf,True,True,True,27
fonts/STRSLUPW.ttf,True,True,True,31
fonts/STRSLUP_.ttf,True,True,True,27
fonts/STRSLUWI.ttf,True,True,True,27
fonts/STRSLW3I.ttf,True,True,True,30
fonts/STRSLW3R.ttf,True,True,True,30
fonts/STRSLW3_.ttf,True,True,True,29
fonts/STRSLWI_.ttf,True,True,True,26
fonts/STRSLWR_.ttf,True,True,True,27
fonts/STRSLW__.ttf,True,True,True,27
fonts/STRSL___.ttf,True,True,True,29
fonts/STRSSWI_.ttf,True,True,True,29
fonts/SWIFT.ttf,True,False,True,23
fonts/SWITZERL.TTF,True,True,True,24
fonts/SWQuickStaffMeeting.ttf,True,True,True,27
fonts/SWReallyQuickStaffMeeting.ttf,True,True,True,26
fonts/SWStaffMeeting.ttf,True,True,True,25
fonts/Sabado Italic.otf,True,True,True,35
fonts/Sabado Regular.otf,True,True,True,35
fonts/Sabatica-regular.otf,True,True,True,28
fonts/Sabatica-regular.ttf,True,True,True,28
fonts/Sable.ttf,True,True,True,31
fonts/Sacco-SemBdCondObliq.ttf,False,True,True,28
fonts/Sacco-SemBdExtCondObliq.ttf,False,True,True,28
fonts/Sacco-SemBdUltCondObliq.ttf,False,True,True,28
fonts/Sacco-SemiBoldCondensed.ttf,False,True,True,29
fonts/Sacco-SemiBoldExtraCondensed.ttf,False,True,True,29
fonts/Sacco-SemiBoldUltraCondensed.ttf,False,True,True,28
fonts/Sacramento-Regular.ttf,True,True,True,19
fonts/Sacred Rights.ttf,True,False,False,17
fonts/Sad Kropotkin Laugh.ttf,False,True,True,37
fonts/Saddlebag.ttf,True,True,True,34
fonts/SafetyMedium.otf,True,True,True,24
fonts/Sail-Regular.ttf,True,True,True,28
fonts/Saira-Black.ttf,True,True,True,26
fonts/Saira-Bold.ttf,True,True,True,26
fonts/Saira-ExtraBold.ttf,True,True,True,26
fonts/Saira-ExtraLight.ttf,True,True,True,26
fonts/Saira-Light.ttf,True,True,True,26
fonts/Saira-Medium.ttf,True,True,True,26
fonts/Saira-Regular.ttf,True,True,True,26
fonts/Saira-SemiBold.ttf,True,True,True,26
fonts/Saira-Thin.ttf,True,True,True,26
fonts/SairaCondensed-Black.ttf,True,True,True,26
fonts/SairaCondensed-Bold.ttf,True,True,True,28
